,Frame,Position,Membrane signal,Cytoplasmic signal
0,0,0,1074.0612363170321,687.9679204623391
1,0,1,1174.2538368473379,687.9679204623391
2,0,2,1346.2524329355797,687.9679204623391
3,0,3,964.2405394757101,687.9679204623391
4,0,4,1135.4990282923645,687.9679204623391
5,0,5,1168.249899369384,687.9679204623391
6,0,6,1058.3572785107938,687.9679204623391
7,0,7,1215.4158318882696,687.9679204623391
8,0,8,1042.5621569194218,687.9679204623391
9,0,9,1122.7673446348244,687.9679204623391
10,0,10,1302.5777455842106,687.9679204623391
11,0,11,1057.458498474072,687.9679204623391
12,0,12,1350.59861291469,687.9679204623391
13,0,13,1110.3937760982387,687.9679204623391
14,0,14,1215.3651041996873,687.9679204623391
15,0,15,1347.875409577585,687.9679204623391
16,0,16,1295.9914963448505,687.9679204623391
17,0,17,1083.6451268707322,687.9679204623391
18,0,18,1006.670057630216,687.9679204623391
19,0,19,1036.3224524785055,687.9679204623391
20,0,20,1185.8853697251348,687.9679204623391
21,0,21,1166.6185895328226,687.9679204623391
22,0,22,1427.396766022057,687.9679204623391
23,0,23,1469.1310664286652,687.9679204623391
24,0,24,1653.3691924147215,687.9679204623391
25,0,25,1279.7083727265108,687.9679204623391
26,0,26,1294.3176083237947,687.9679204623391
27,0,27,1416.5832978551261,687.9679204623391
28,0,28,1452.3680528238233,687.9679204623391
29,0,29,1328.0744812736527,687.9679204623391
30,0,30,1534.2005155349038,687.9679204623391
31,0,31,1432.3041517956597,687.9679204623391
32,0,32,1464.4338727506188,687.9679204623391
33,0,33,1376.2235368593394,687.9679204623391
34,0,34,1252.852423889898,687.9679204623391
35,0,35,1316.6538626584959,687.9679204623391
36,0,36,1339.975576584682,687.9679204623391
37,0,37,1357.7740977980404,687.9679204623391
38,0,38,1414.5682686910895,687.9679204623391
39,0,39,1406.9531976129151,687.9679204623391
40,0,40,1227.9685991267374,687.9679204623391
41,0,41,1502.4312738048357,687.9679204623391
42,0,42,1259.9461447334952,687.9679204623391
43,0,43,1223.8012221516915,687.9679204623391
44,0,44,1358.8669279083745,687.9679204623391
45,0,45,1419.7210163073255,687.9679204623391
46,0,46,1455.5675471421237,687.9679204623391
47,0,47,1362.0691708916565,687.9679204623391
48,0,48,1515.7488897487385,687.9679204623391
49,0,49,1522.3348658448685,687.9679204623391
50,0,50,1147.9698622544959,687.9679204623391
51,0,51,1109.543601147695,687.9679204623391
52,0,52,1410.4572616413852,687.9679204623391
53,0,53,1252.393403418595,687.9679204623391
54,0,54,1448.2189155313247,687.9679204623391
55,0,55,1192.4224897028503,687.9679204623391
56,0,56,1531.2791462093755,687.9679204623391
57,0,57,2438.028216747521,687.9679204623391
58,0,58,2465.386030518688,687.9679204623391
59,0,59,1986.8025945796232,687.9679204623391
60,0,60,1732.373330613205,687.9679204623391
61,0,61,1288.2118773189009,687.9679204623391
62,0,62,1365.5753268690864,687.9679204623391
63,0,63,1348.7672194423787,687.9679204623391
64,0,64,1329.7577267760043,687.9679204623391
65,0,65,1322.4249686241683,687.9679204623391
66,0,66,1228.9870323651774,687.9679204623391
67,0,67,1082.9892823087614,687.9679204623391
68,0,68,1312.4891407788182,687.9679204623391
69,0,69,1039.4825100233306,687.9679204623391
70,0,70,1015.7741499308979,687.9679204623391
71,0,71,1019.3551999458813,687.9679204623391
72,0,72,1207.3001990397145,687.9679204623391
73,0,73,964.0473621258876,687.9679204623391
74,0,74,784.8198131077579,687.9679204623391
75,0,75,827.8560987183349,687.9679204623391
76,0,76,1069.4636239794934,687.9679204623391
77,0,77,1018.3489264762909,687.9679204623391
78,0,78,1062.8074715697524,687.9679204623391
79,0,79,1253.890784062754,687.9679204623391
