,Frame,Position,Membrane signal,Cytoplasmic signal
0,0,0,0.5206367454372951,4.176873446959681
1,0,1,0.20162229831261672,4.2820465019199325
2,0,2,0.014976521723514678,4.390698700652841
3,0,3,0.3888410576142079,4.233024839461623
4,0,4,0.6243257403553503,4.077534787505527
5,0,5,0.37721955756982517,4.277556880876956
6,0,6,0.34729497683594984,4.207069022346217
7,0,7,0.23762440126495885,4.307409097790566
8,0,8,0.3543055296741412,4.306691115028618
9,0,9,0.3592682442199641,4.302605631635365
10,0,10,0.2762629671811893,4.286142079025899
11,0,11,0.11762093498510003,4.261167403942858
12,0,12,0.21343075111947474,4.226097425023212
13,0,13,0.38066370537345723,4.09169303295131
14,0,14,-0.08049181782501995,4.50227858761465
15,0,15,0.1631245883850794,4.363978355502329
16,0,16,0.2989499152898607,4.335418692265472
17,0,17,0.2109360189227546,4.482970857786888
18,0,18,0.27838031907812305,4.702322646874316
19,0,19,0.19322438376944898,4.689761575062152
20,0,20,0.09765131487722208,4.7535969161546605
21,0,21,0.18672726130120526,4.810725264240226
22,0,22,0.17326225001180065,4.715584713496481
23,0,23,0.21046263656384437,4.6791659929123
24,0,24,0.18446819563354797,4.69782924565033
25,0,25,0.14266122359019412,4.904672886712591
26,0,26,0.17870039174087024,4.791717099108328
27,0,27,0.20712660616717096,4.871622443013248
28,0,28,0.19111028484030793,4.8862024537900925
29,0,29,0.3222505375839594,4.860743058390885
30,0,30,0.301453266813153,4.975982813293036
31,0,31,0.3334481993777984,4.866007896764269
32,0,32,0.14580975657982484,4.845003641982549
33,0,33,0.3056635897849193,4.79465170917102
34,0,34,0.04005268521756454,4.848280414732595
35,0,35,0.3091786879587952,4.877073805177052
36,0,36,0.39216009254221,4.762031090301912
37,0,37,0.38267306303270143,4.6075431603226855
38,0,38,0.40469833200414607,4.764799899792175
39,0,39,0.5986429515833603,4.746441384471296
40,0,40,0.5051546163603432,4.782969736327267
41,0,41,0.578846870922613,4.677584703225406
42,0,42,0.5538857035691177,4.694404120020819
43,0,43,0.3883938376900756,4.709808522394052
44,0,44,0.40874050875783313,4.636393408629143
45,0,45,0.2737095858128538,4.635368909550883
46,0,46,0.3052881897710641,4.679596165461576
47,0,47,0.4444245664358001,4.634882485767168
48,0,48,0.5949250757459111,4.612353930144998
49,0,49,0.6186507258551054,4.631957290458758
50,0,50,0.370858677844809,4.704604812462995
51,0,51,0.2632553145447802,4.607663396604187
52,0,52,0.2326916705250555,4.564414468185988
53,0,53,0.21053012876838112,4.576839204005728
54,0,54,0.2266935448053435,4.8144266500582376
55,0,55,0.43525828954315876,4.56752155104482
56,0,56,0.1661810243417324,4.658011869990842
57,0,57,0.1292884773449701,4.779464041122704
58,0,58,0.20688776171787784,4.593867211432833
59,0,59,0.06942597288913047,4.550753874067994
60,0,60,0.09414321796767638,4.65002903525003
61,0,61,-0.1358176763749731,4.850688475278567
62,0,62,-0.02179554939256138,4.682448960147081
63,0,63,-0.13883064805736778,4.844758769995938
64,0,64,0.10411089875181802,4.68837734958479
65,0,65,-0.009990570657307064,4.936482599560105
66,0,66,0.12665363300847826,4.904919832332764
67,0,67,0.290092124491086,4.840475744047246
68,0,68,0.40727340376830623,4.953750201744492
69,0,69,0.29274450162284904,5.131864691586977
70,0,70,0.5101441777538709,4.923191622357944
71,0,71,0.34221990512404643,4.9914410385184
72,0,72,0.5009094460936857,4.991781285964146
73,0,73,0.5420558588370259,4.986866390900837
74,0,74,0.3428519349356582,5.041822476142107
75,0,75,0.4358990625980883,4.889630389603453
76,0,76,0.779197578083178,4.740438418359226
77,0,77,0.3864700791608452,4.786154172199012
78,0,78,0.3490865237662046,4.7969492536816025
79,0,79,0.5930871432710352,4.693332408568118
80,0,80,0.6673387777901012,4.638258437998018
81,0,81,0.5404849064209863,4.6036356743406595
82,0,82,0.5608310669016204,4.509713882627578
83,0,83,0.8310344005802783,4.482244099780466
84,0,84,0.2551265255693115,4.684841046176793
85,0,85,0.35498482509059215,4.669381963541237
86,0,86,0.47670457267368405,4.509208238417298
87,0,87,0.6018407875964931,4.604770071558676
88,0,88,0.25344994353961076,4.58461091849254
89,0,89,0.15411672343418792,4.661432342810158
90,0,90,0.2037114594175719,4.650001467994437
91,0,91,0.4693454251214863,4.463510987633916
92,0,92,0.36294129297236355,4.458266683412907
93,0,93,0.364804120786698,4.309144524952352
94,0,94,0.21935243486382813,4.4731083191815255
95,0,95,0.25830673581272684,4.413568395202437
96,0,96,0.37117871752839293,4.409875889425565
97,0,97,0.3714742655964397,4.322010236306303
98,0,98,0.49401790343022894,4.0790892963654874
99,0,99,0.4257218643597054,4.196145955718433
0,1,0,0.3743856336626877,4.391710181229254
1,1,1,0.5263996743654299,4.398506951583329
2,1,2,0.22668097421160965,4.608108431317624
3,1,3,0.6722131702060788,4.26751316985979
4,1,4,0.7524944958747201,4.333549403246591
5,1,5,0.41515116018703135,4.446955226812017
6,1,6,0.3759788081270024,4.447064299000248
7,1,7,0.4125938245672121,4.522419397426958
8,1,8,0.7094317311038911,4.367429995787706
9,1,9,0.36892218717607916,4.421810583358528
10,1,10,0.22407693476164908,4.553298016942203
11,1,11,0.15294016944079705,4.558949213781198
12,1,12,0.46716240850351587,4.310163132395551
13,1,13,0.39940386530320837,4.403895813928267
14,1,14,0.2531739773202002,4.546498352709606
15,1,15,0.1759384552062163,4.708880378126349
16,1,16,0.038183635267272115,4.769716334428619
17,1,17,0.17575346740168318,4.716029196215621
18,1,18,0.16015760432832468,4.8030937026492895
19,1,19,0.005307000424878608,4.852419426391411
