time (min),differential refractive index data: differential refractive index  (RIU),Molar Mass  for Peak 1 : Molar Mass  (g/mol)
-1.661492586135864,2.379841539544533e-007, 
-1.645703409159467,2.16665281447001e-007, 
-1.62991423218307,2.066322709189955e-007, 
-1.614125055206672,1.927129851424056e-007, 
-1.598335878230275,1.775794490790257e-007, 
-1.582546701253878,1.643587817105158e-007, 
-1.566757524277481,1.512561485841676e-007, 
-1.550968347301083,1.430288386819597e-007, 
-1.535179170324686,1.330047910033181e-007, 
-1.519389993348289,1.160071161871429e-007, 
-1.503600816371891,9.79959142623667e-008, 
-1.487811639395494,8.689517610718473e-008, 
-1.472022462419097,7.648761501019545e-008, 
-1.456233285442699,6.664503381515879e-008, 
-1.440444108466302,5.906837492673685e-008, 
-1.424654931489905,5.304277420956836e-008, 
-1.408865754513508,4.966761249413908e-008, 
-1.39307657753711,4.629245077870889e-008, 
-1.377287400560713,2.750361209578439e-008, 
-1.361498223584316,1.597989842399596e-008, 
-1.345709046607918,1.1705444229319e-008, 
-1.329919869631521,7.793693217285132e-009, 
-1.314130692655124,1.727575780571454e-009, 
-1.298341515678726,-2.5912005097648e-009, 
-1.282552338702329,-4.50645698720528e-009, 
-1.266763161725932,-6.421713464645777e-009, 
-1.250973984749535,-1.102313675736736e-008, 
-1.235184807773137,-2.902597631523636e-008, 
-1.21939563079674,-3.918279828721451e-008, 
-1.203606453820343,-4.218166236491446e-008, 
-1.187817276843945,-4.273050678794641e-008, 
-1.172028099867548,-4.294907509309682e-008, 
-1.156238922891151,-4.774706191744078e-008, 
-1.140449745914753,-5.114114211565027e-008, 
-1.124660568938356,-5.168884964227588e-008, 
-1.108871391961959,-5.976279820152247e-008, 
-1.093082214985562,-7.455482013903718e-008, 
-1.077293038009164,-8.617834408129769e-008, 
-1.061503861032767,-9.024569568624561e-008, 
-1.04571468405637,-8.916241858343436e-008, 
-1.029925507079972,-8.851185451024682e-008, 
-1.014136330103575,-8.786129043706012e-008, 
-0.9983471531271777,-8.911913126231569e-008, 
-0.9825579761507804,-9.037697208757126e-008, 
-0.9667687991743832,-9.57416468799032e-008, 
-0.9509796221979858,-1.091714441066541e-007, 
-0.9351904452215886,-1.142683303699239e-007, 
-0.9194012682451912,-1.14643822511666e-007, 
-0.9036120912687939,-1.160565489200421e-007, 
-0.8878229142923967,-1.158487780934874e-007, 
-0.8720337373159993,-1.151951944539177e-007, 
-0.8562445603396021,-1.155519631372741e-007, 
-0.8404553833632047,-1.159087318206297e-007, 
-0.8246662063868074,-1.195068918067913e-007, 
-0.8088770294104102,-1.273613898274862e-007, 
-0.7930878524340128,-1.304218337230489e-007, 
-0.7772986754576156,-1.291070508753917e-007, 
-0.7615094984812183,-1.26607830609749e-007, 
-0.7457203215048209,-1.260416811731107e-007, 
-0.7299311445284237,-1.229196036431506e-007, 
-0.7141419675520264,-1.21499129070713e-007, 
-0.6983527905756291,-1.225747598946463e-007, 
-0.6825636135992318,-1.236503907185796e-007, 
-0.6667744366228344,-1.331361009243803e-007, 
-0.6509852596464372,-1.357192038762544e-007, 
-0.6351960826700398,-1.333072969498393e-007, 
-0.6194069056936427,-1.32076584906076e-007, 
-0.6036177287172453,-1.308458728623126e-007, 
-0.5878285517408479,-1.257353514979422e-007, 
-0.5720393747644508,-1.270719038376566e-007, 
-0.5562501977880534,-1.284084561773709e-007, 
-0.540461020811656,-1.325640537784802e-007, 
-0.5246718438352587,-1.43640234080839e-007, 
-0.5088826668588615,-1.493167072095586e-007, 
-0.4930934898824642,-1.499395995628019e-007, 
-0.4773043129060668,-1.496004085947933e-007, 
-0.4615151359296696,-1.517946512648911e-007, 
-0.4457259589532723,-1.480233022193351e-007, 
-0.4299367819768749,-1.450072745854364e-007, 
-0.4141476050004778,-1.450901672164916e-007, 
-0.3983584280240804,-1.451730598475468e-007, 
-0.382569251047683,-1.489697926222036e-007, 
-0.3667800740712859,-1.424792898711993e-007, 
-0.3509908970948885,-1.338153351166421e-007, 
-0.3352017201184911,-1.312109106815876e-007, 
-0.319412543142094,-1.279275261929213e-007, 
-0.3036233661656966,-1.254988982467203e-007, 
-0.2878341891892993,-1.244651551795263e-007, 
-0.2720450122129021,-1.318097092603141e-007, 
-0.2562558352365048,-1.391542633411011e-007, 
-0.2404666582601074,-1.469686549172228e-007, 
-0.22467748128371,-1.410991747709457e-007, 
-0.2088883043073129,-1.399607052052882e-007, 
-0.1930991273309155,-1.392766261297064e-007, 
-0.1773099503545181,-1.385925470541254e-007, 
-0.161520773378121,-1.360960708681416e-007, 
-0.1457315964017236,-1.346760360990347e-007, 
-0.1299424194253263,-1.388465799086427e-007, 
-0.1141532424489291,-1.430171237182515e-007, 
-0.09836406547253174,-1.506153246343862e-007, 
-0.08257488849613437,-1.523704102252841e-007, 
-0.06678571151973722,-1.502542654812592e-007, 
-0.05099653454333986,-1.488601478692988e-007, 
-0.03520735756694249,-1.450228622357068e-007, 
-0.01941818059054512,-1.430195267244402e-007, 
-0.003629003614147974,-1.421938037895005e-007, 
0.01216017336224939,-1.468271848249995e-007, 
0.02794935033864676,-1.514605658604984e-007, 
0.04373852731504391,-1.542339689102603e-007, 
0.05952770429144128,-1.494375567136702e-007, 
0.07531688126783864,-1.455330295208922e-007, 
0.09110605824423579,-1.443322020142795e-007, 
0.1068952352206332,-1.421299150484741e-007, 
0.1226844121970305,-1.39645315686325e-007, 
0.1384735891734277,-1.389319969399856e-007, 
0.154262766149825,-1.43064316947315e-007, 
0.1700519431262224,-1.471966369546452e-007, 
0.1858411201026196,-1.49503541558066e-007, 
0.2016302970790169,-1.464333879452329e-007, 
0.2174194740554143,-1.447590863879596e-007, 
0.2332086510318114,-1.430847848306863e-007, 
0.2489978280082088,-1.368595030387175e-007, 
0.2647870049846062,-1.3513654578097e-007, 
0.2805761819610035,-1.34566488897079e-007, 
0.2963653589374007,-1.368008137669371e-007, 
0.3121545359137981,-1.39035138636796e-007, 
0.3279437128901954,-1.377723487647876e-007, 
0.3437328898665926,-1.302548412265528e-007, 
0.3595220668429899,-1.285651403364916e-007, 
0.3753112438193873,-1.265328917043904e-007, 
0.3911004207957847,-1.206120594659265e-007, 
0.406889597772182,-1.176517749280181e-007, 
0.422678774748579,-1.164209140885773e-007, 
0.4384679517249763,-1.183337934973941e-007, 
0.4542571287013737,-1.202466729062109e-007, 
0.4700463056777711,-1.19504422199658e-007, 
0.4858354826541684,-1.134950411058689e-007, 
0.5016246596305658,-1.099148253242437e-007, 
0.5174138366069627,-1.061871389151561e-007, 
0.5332030135833601,-1.007694133310695e-007, 
0.5489921905597575,-9.766456134839864e-008, 
0.5647813675361548,-9.771441678095223e-008, 
0.5805705445125522,-9.77642722135075e-008, 
0.5963597214889496,-1.058203329836581e-007, 
0.6121488984653469,-1.034899519935193e-007, 
0.6279380754417439,-9.710541334146729e-008, 
0.6437272524181412,-9.259091107207438e-008, 
0.6595164293945386,-8.724315956808991e-008, 
0.675305606370936,-8.02112900701739e-008, 
0.6910947833473333,-8.013334573824642e-008, 
0.7068839603237307,-8.005540140631809e-008, 
0.7226731373001276,-8.288382817388218e-008, 
0.738462314276525,-8.525078848729684e-008, 
0.7542514912529224,-8.260676556053225e-008, 
0.7700406682293197,-7.874835371122577e-008, 
0.7858298452057171,-7.526544477221998e-008, 
0.8016190221821145,-6.961708502507236e-008, 
0.8174081991585114,-6.553548686379046e-008, 
0.8331973761349087,-6.621456093228997e-008, 
0.8489865531113061,-6.689363500079032e-008, 
0.8647757300877035,-7.078451197729863e-008, 
0.8805649070641008,-7.328656909144534e-008, 
0.8963540840404982,-6.697048099979197e-008, 
0.9121432610168956,-6.286499402729112e-008, 
