,Frame,Position,Membrane signal,Cytoplasmic signal
0,0,0,2457.0012128766894,1378.0832215196033
1,0,1,2381.3870202663293,1378.0832215196033
2,0,2,2344.6701053199463,1378.0832215196033
3,0,3,2266.9450526913724,1378.0832215196033
4,0,4,2325.4290092752594,1378.0832215196033
5,0,5,2318.6242032752293,1378.0832215196033
6,0,6,2411.908383674125,1378.0832215196033
7,0,7,2465.905303334148,1378.0832215196033
8,0,8,2651.151374546093,1378.0832215196033
9,0,9,2515.100946452659,1378.0832215196033
10,0,10,2408.435180529527,1378.0832215196033
11,0,11,2592.4905922394455,1378.0832215196033
12,0,12,2595.4870423562074,1378.0832215196033
13,0,13,2644.085630538942,1378.0832215196033
14,0,14,2547.1681222966176,1378.0832215196033
15,0,15,2660.9805174056405,1378.0832215196033
16,0,16,2425.1705481240065,1378.0832215196033
17,0,17,2245.860748955507,1378.0832215196033
18,0,18,2493.475229892278,1378.0832215196033
19,0,19,2596.6752082538487,1378.0832215196033
20,0,20,2791.109276439635,1378.0832215196033
21,0,21,3041.6926642620097,1378.0832215196033
22,0,22,3102.4429027210526,1378.0832215196033
23,0,23,3077.2693405159976,1378.0832215196033
24,0,24,2894.6573651140598,1378.0832215196033
25,0,25,3673.038612498006,1378.0832215196033
26,0,26,2811.5264877038335,1378.0832215196033
27,0,27,3588.8342301283624,1378.0832215196033
28,0,28,3134.175736889076,1378.0832215196033
29,0,29,3230.68402331123,1378.0832215196033
30,0,30,3279.6435063122794,1378.0832215196033
31,0,31,3231.4826747517823,1378.0832215196033
32,0,32,3478.248333837634,1378.0832215196033
33,0,33,2892.5586299926263,1378.0832215196033
34,0,34,3303.433067390241,1378.0832215196033
35,0,35,3004.723993049042,1378.0832215196033
36,0,36,3058.8242696414623,1378.0832215196033
37,0,37,2930.234176943987,1378.0832215196033
38,0,38,3112.723184476956,1378.0832215196033
39,0,39,3387.2726312474156,1378.0832215196033
40,0,40,3215.6570532657875,1378.0832215196033
41,0,41,3266.250184937493,1378.0832215196033
42,0,42,3265.062318973069,1378.0832215196033
43,0,43,3102.5629186169363,1378.0832215196033
44,0,44,3015.2119708905766,1378.0832215196033
45,0,45,2857.8405032815176,1378.0832215196033
46,0,46,3016.296234580662,1378.0832215196033
47,0,47,2976.8799619115434,1378.0832215196033
48,0,48,3376.0141872722857,1378.0832215196033
49,0,49,3724.2938021838368,1378.0832215196033
50,0,50,3501.5496994462846,1378.0832215196033
51,0,51,3125.1294946231073,1378.0832215196033
52,0,52,2916.9233454559603,1378.0832215196033
53,0,53,3240.984349313521,1378.0832215196033
54,0,54,3176.661099176113,1378.0832215196033
55,0,55,3202.9991912667706,1378.0832215196033
56,0,56,3104.1685736705977,1378.0832215196033
57,0,57,2701.8870829123525,1378.0832215196033
58,0,58,3099.240992348641,1378.0832215196033
59,0,59,3181.2910176178057,1378.0832215196033
60,0,60,2655.6189342196344,1378.0832215196033
61,0,61,2556.551467030928,1378.0832215196033
62,0,62,2639.8537531661955,1378.0832215196033
63,0,63,3001.0381703391117,1378.0832215196033
64,0,64,2814.995212826905,1378.0832215196033
65,0,65,2647.1055723291747,1378.0832215196033
66,0,66,2938.457674864963,1378.0832215196033
67,0,67,2797.047174351581,1378.0832215196033
68,0,68,2768.53264188154,1378.0832215196033
69,0,69,2905.2033323425917,1378.0832215196033
70,0,70,2815.762213314065,1378.0832215196033
71,0,71,2705.863687907327,1378.0832215196033
72,0,72,2871.451043448099,1378.0832215196033
73,0,73,2930.1762824781786,1378.0832215196033
74,0,74,2810.865344107767,1378.0832215196033
75,0,75,2539.160052895361,1378.0832215196033
76,0,76,2828.696345497076,1378.0832215196033
77,0,77,2768.274280279829,1378.0832215196033
78,0,78,2814.638499885059,1378.0832215196033
79,0,79,2656.4247406230897,1378.0832215196033
80,0,80,3005.5206647182113,1378.0832215196033
81,0,81,2796.0013920847,1378.0832215196033
82,0,82,2641.1559914078416,1378.0832215196033
83,0,83,2663.3879788476456,1378.0832215196033
84,0,84,2858.556691633512,1378.0832215196033
85,0,85,2954.2618983051007,1378.0832215196033
86,0,86,2703.931615969867,1378.0832215196033
87,0,87,2535.464843524941,1378.0832215196033
88,0,88,2319.8553789500825,1378.0832215196033
89,0,89,2341.645317115405,1378.0832215196033
90,0,90,2304.815371356684,1378.0832215196033
91,0,91,2345.5913553153227,1378.0832215196033
92,0,92,2801.369206149781,1378.0832215196033
93,0,93,2168.8082169542304,1378.0832215196033
94,0,94,2339.4738913816336,1378.0832215196033
95,0,95,2182.6093582060125,1378.0832215196033
96,0,96,2315.0229414575515,1378.0832215196033
97,0,97,2199.6868036302617,1378.0832215196033
98,0,98,2361.548188584342,1378.0832215196033
99,0,99,2487.255062777572,1378.0832215196033
0,1,0,2457.0012128766894,1378.0832215196033
1,1,1,2381.3870202663293,1378.0832215196033
2,1,2,2344.6701053199463,1378.0832215196033
3,1,3,2266.9450526913724,1378.0832215196033
4,1,4,2325.4290092752594,1378.0832215196033
5,1,5,2318.6242032752293,1378.0832215196033
6,1,6,2411.908383674125,1378.0832215196033
7,1,7,2465.905303334148,1378.0832215196033
8,1,8,2651.151374546093,1378.0832215196033
9,1,9,2515.100946452659,1378.0832215196033
10,1,10,2408.435180529527,1378.0832215196033
11,1,11,2592.4905922394455,1378.0832215196033
12,1,12,2595.4870423562074,1378.0832215196033
13,1,13,2644.085630538942,1378.0832215196033
14,1,14,2547.1681222966176,1378.0832215196033
15,1,15,2660.9805174056405,1378.0832215196033
16,1,16,2425.1705481240065,1378.0832215196033
17,1,17,2245.860748955507,1378.0832215196033
18,1,18,2493.475229892278,1378.0832215196033
19,1,19,2596.6752082538487,1378.0832215196033
20,1,20,2791.109276439635,1378.0832215196033
21,1,21,3041.6926642620097,1378.0832215196033
22,1,22,3102.4429027210526,1378.0832215196033
23,1,23,3077.2693405159976,1378.0832215196033
24,1,24,2894.6573651140598,1378.0832215196033
25,1,25,3673.038612498006,1378.0832215196033
26,1,26,2811.5264877038335,1378.0832215196033
27,1,27,3588.8342301283624,1378.0832215196033
28,1,28,3134.175736889076,1378.0832215196033
29,1,29,3230.68402331123,1378.0832215196033
30,1,30,3279.6435063122794,1378.0832215196033
31,1,31,3231.4826747517823,1378.0832215196033
32,1,32,3478.248333837634,1378.0832215196033
33,1,33,2892.5586299926263,1378.0832215196033
34,1,34,3303.433067390241,1378.0832215196033
35,1,35,3004.723993049042,1378.0832215196033
36,1,36,3058.8242696414623,1378.0832215196033
37,1,37,2930.234176943987,1378.0832215196033
38,1,38,3112.723184476956,1378.0832215196033
39,1,39,3387.2726312474156,1378.0832215196033
40,1,40,3215.6570532657875,1378.0832215196033
41,1,41,3266.250184937493,1378.0832215196033
42,1,42,3265.062318973069,1378.0832215196033
43,1,43,3102.5629186169363,1378.0832215196033
44,1,44,3015.2119708905766,1378.0832215196033
45,1,45,2857.8405032815176,1378.0832215196033
46,1,46,3016.296234580662,1378.0832215196033
47,1,47,2976.8799619115434,1378.0832215196033
48,1,48,3376.0141872722857,1378.0832215196033
49,1,49,3724.2938021838368,1378.0832215196033
50,1,50,3501.5496994462846,1378.0832215196033
51,1,51,3125.1294946231073,1378.0832215196033
52,1,52,2916.9233454559603,1378.0832215196033
53,1,53,3240.984349313521,1378.0832215196033
54,1,54,3176.661099176113,1378.0832215196033
55,1,55,3202.9991912667706,1378.0832215196033
56,1,56,3104.1685736705977,1378.0832215196033
57,1,57,2701.8870829123525,1378.0832215196033
58,1,58,3099.240992348641,1378.0832215196033
59,1,59,3181.2910176178057,1378.0832215196033
60,1,60,2655.6189342196344,1378.0832215196033
61,1,61,2556.551467030928,1378.0832215196033
62,1,62,2639.8537531661955,1378.0832215196033
63,1,63,3001.0381703391117,1378.0832215196033
64,1,64,2814.995212826905,1378.0832215196033
65,1,65,2647.1055723291747,1378.0832215196033
66,1,66,2938.457674864963,1378.0832215196033
67,1,67,2797.047174351581,1378.0832215196033
68,1,68,2768.53264188154,1378.0832215196033
69,1,69,2905.2033323425917,1378.0832215196033
70,1,70,2815.762213314065,1378.0832215196033
71,1,71,2705.863687907327,1378.0832215196033
72,1,72,2871.451043448099,1378.0832215196033
73,1,73,2930.1762824781786,1378.0832215196033
74,1,74,2810.865344107767,1378.0832215196033
75,1,75,2539.160052895361,1378.0832215196033
76,1,76,2828.696345497076,1378.0832215196033
77,1,77,2768.274280279829,1378.0832215196033
78,1,78,2814.638499885059,1378.0832215196033
79,1,79,2656.4247406230897,1378.0832215196033
80,1,80,3005.5206647182113,1378.0832215196033
81,1,81,2796.0013920847,1378.0832215196033
82,1,82,2641.1559914078416,1378.0832215196033
83,1,83,2663.3879788476456,1378.0832215196033
84,1,84,2858.556691633512,1378.0832215196033
85,1,85,2954.2618983051007,1378.0832215196033
86,1,86,2703.931615969867,1378.0832215196033
87,1,87,2535.464843524941,1378.0832215196033
88,1,88,2319.8553789500825,1378.0832215196033
89,1,89,2341.645317115405,1378.0832215196033
90,1,90,2304.815371356684,1378.0832215196033
91,1,91,2345.5913553153227,1378.0832215196033
92,1,92,2801.369206149781,1378.0832215196033
93,1,93,2168.8082169542304,1378.0832215196033
94,1,94,2339.4738913816336,1378.0832215196033
95,1,95,2182.6093582060125,1378.0832215196033
96,1,96,2315.0229414575515,1378.0832215196033
97,1,97,2199.6868036302617,1378.0832215196033
98,1,98,2361.548188584342,1378.0832215196033
99,1,99,2487.255062777572,1378.0832215196033
0,2,0,2457.0012128766894,1378.0832215196033
1,2,1,2381.3870202663293,1378.0832215196033
2,2,2,2344.6701053199463,1378.0832215196033
3,2,3,2266.9450526913724,1378.0832215196033
4,2,4,2325.4290092752594,1378.0832215196033
5,2,5,2318.6242032752293,1378.0832215196033
6,2,6,2411.908383674125,1378.0832215196033
7,2,7,2465.905303334148,1378.0832215196033
8,2,8,2651.151374546093,1378.0832215196033
9,2,9,2515.100946452659,1378.0832215196033
10,2,10,2408.435180529527,1378.0832215196033
11,2,11,2592.4905922394455,1378.0832215196033
12,2,12,2595.4870423562074,1378.0832215196033
13,2,13,2644.085630538942,1378.0832215196033
14,2,14,2547.1681222966176,1378.0832215196033
15,2,15,2660.9805174056405,1378.0832215196033
