time (min),differential refractive index data: differential refractive index  (RIU),Molar Mass  for Peak 1 : Molar Mass  (g/mol)
-1.661492586135864,9.443826030474443e-008, 
-1.645703448643542,9.301323751884352e-008, 
-1.629914311151219,9.158821473294429e-008, 
-1.614125173658897,8.803812588962765e-008, 
-1.598336036166574,7.282159221420021e-008, 
-1.582546898674252,6.271106363309043e-008, 
-1.566757761181929,5.287545344882302e-008, 
-1.550968623689607,4.619765224169751e-008, 
-1.535179486197284,4.306139560608115e-008, 
-1.519390348704961,3.626726530227908e-008, 
-1.503601211212639,2.896162012664432e-008, 
-1.487812073720316,2.517559404842017e-008, 
-1.472022936227994,2.181950805674568e-008, 
-1.456233798735671,1.846342206507207e-008, 
-1.440444661243349,8.449709299538372e-009, 
-1.424655523751026,6.626712671804259e-009, 
-1.408866386258704,5.422034336816804e-009, 
-1.393077248766381,4.217356001829359e-009, 
-1.377288111274059,1.280637594007533e-009, 
-1.361498973781736,-1.098732249846693e-009, 
-1.345709836289414,-2.296819558365344e-009, 
-1.329920698797091,-3.49490686688316e-009, 
-1.314131561304768,-6.175761353442795e-009, 
-1.298342423812446,-1.025537978694588e-008, 
-1.282553286320123,-8.513763298480071e-009, 
-1.266764148827801,-7.803788812170693e-009, 
-1.250975011335478,-7.928143257675553e-009, 
-1.235185873843156,-8.052497703179571e-009, 
-1.219396736350833,-8.427321312036032e-009, 
-1.203607598858511,-8.549796186872204e-009, 
-1.187818461366188,-8.672271061707537e-009, 
-1.172029323873866,-1.01730843874461e-008, 
-1.156240186381543,-1.511780227822839e-008, 
-1.14045104888922,-1.163539707915141e-008, 
-1.124661911396898,-1.103181009376778e-008, 
-1.108872773904575,-1.139715334114903e-008, 
-1.093083636412253,-1.17624965885286e-008, 
-1.07729449891993,-1.331825152621813e-008, 
-1.061505361427608,-1.264237573793825e-008, 
-1.045716223935285,-1.323619920752292e-008, 
-1.029927086442963,-1.383002267710928e-008, 
-1.01413794895064,-1.743606448865713e-008, 
-0.9983488114583174,-1.400797453766402e-008, 
-0.982559673965995,-1.425638159757843e-008, 
-0.9667705364736724,-1.450478865749369e-008, 
-0.9509813989813498,-1.531998585435349e-008, 
-0.9351922614890273,-1.445229196965227e-008, 
-0.9194031239967048,-1.312087933428067e-008, 
-0.9036139865043822,-1.266280655312254e-008, 
-0.8878248490120597,-1.311762611915564e-008, 
-0.8720357115197371,-1.357244568518788e-008, 
-0.8562465740274147,-1.061460731470461e-008, 
-0.8404574365350921,-9.714029708561751e-009, 
-0.8246682990427695,-1.151754571471648e-008, 
-0.808879161550447,-1.332106172087036e-008, 
-0.7930900240581245,-1.226780812937156e-008, 
-0.7773008865658019,-1.180702341966353e-008, 
-0.7615117490734794,-1.326327021562018e-008, 
-0.7457226115811568,-1.471951701157768e-008, 
-0.7299334740888342,-1.468466573585458e-008, 
-0.7141443365965118,-1.246544947203348e-008, 
-0.6983551991041892,-1.193529634163631e-008, 
-0.6825660616118666,-1.226505624302747e-008, 
-0.6667769241195442,-1.259481614441947e-008, 
-0.6509877866272216,-9.712439592485153e-009, 
-0.6351986491348991,-1.025207262871479e-008, 
