time (min),differential refractive index data: differential refractive index  (RIU),Molar Mass  for Peak 1 : Molar Mass  (g/mol)
34.1005957923848,1.172599626280445e-005, 
34.11638479387642,1.103919344086136e-005, 
34.13217379536804,1.040556840736096e-005, 
34.14796279685966,9.783210126133877e-006, 
34.16375179835129,9.188973074260133e-006, 
34.1795407998429,8.651797163840398e-006, 
34.19532980133452,8.135114153720845e-006, 
34.21111880282614,7.65277504054634e-006, 
34.22690780431776,7.180879810128827e-006, 
34.24269680580939,6.747338404834128e-006, 
34.25848580730101,6.363634231631159e-006, 
34.27427480879263,5.9902228562019e-006, 
34.29006381028425,5.637063769055307e-006, 
34.30585281177587,5.315768902736649e-006, 
34.32164181326749,4.999886829465485e-006, 
34.33743081475911,4.713318011309435e-006, 
34.35321981625073,4.435777940025743e-006, 
34.36900881774235,4.172817639269848e-006, 
34.38479781923397,3.926333607594474e-006, 
34.40058682072559,3.713443997373609e-006, 
34.41637582221721,3.501547536033961e-006, 
34.43216482370883,3.299220193614658e-006, 
34.44795382520045,3.112820154090109e-006, 
34.46374282669208,2.945223577220387e-006, 
34.4795318281837,2.791795802055219e-006, 
34.49532082967532,2.638484964110188e-006, 
34.51110983116693,2.491323382570641e-006, 
34.52689883265855,2.358571978330107e-006, 
34.54268783415018,2.240730217237628e-006, 
34.5584768356418,2.129861319832961e-006, 
34.57426583713342,2.015039615871757e-006, 
34.59005483862504,1.909693292580983e-006, 
34.60584384011666,1.818866924753435e-006, 
34.62163284160828,1.733355247869453e-006, 
34.6374218430999,1.647334464649668e-006, 
34.65321084459152,1.566505275650243e-006, 
34.66899984608314,1.497779545535382e-006, 
34.68478884757477,1.434583117127514e-006, 
34.70057784906638,1.366813869414171e-006, 
34.716366850558,1.303968658205734e-006, 
34.73215585204962,1.247879937639748e-006, 
34.74794485354124,1.196696570100669e-006, 
34.76373385503287,1.150418933348689e-006, 
34.77952285652449,1.099122705916064e-006, 
34.79531185801611,1.05053174828662e-006, 
34.81110085950773,1.013084303691119e-006, 
34.82688986099934,9.776567655517612e-007, 
34.84267886249097,9.401575107346064e-007, 
34.85846786398259,8.995252429211775e-007, 
34.87425686547421,8.672422063611214e-007, 
34.89004586696583,8.420710290389633e-007, 
34.90583486845745,8.121999170313665e-007, 
34.92162386994907,7.781772121528686e-007, 
34.93741287144069,7.482808340593497e-007, 
34.95320187293231,7.309462289528117e-007, 
34.96899087442393,7.159095684679402e-007, 
34.98477987591556,6.911898646426989e-007, 
35.00056887740718,6.647688340441577e-007, 
35.0163578788988,6.505905966506242e-007, 
35.03214688039041,6.376327958537289e-007, 
35.04793588188203,6.208685883572762e-007, 
35.06372488337366,5.991929985918858e-007, 
35.07951388486528,5.797680372950876e-007, 
35.0953028863569,5.724044983047521e-007, 
35.11109188784852,5.646997862512272e-007, 
35.12688088934014,5.499934806062408e-007, 
35.14266989083176,5.325076230335203e-007, 
35.15845889232338,5.241604800839238e-007, 
35.174247893815,5.208087962621435e-007, 
35.19003689530662,5.096858950994262e-007, 
35.20582589679825,4.949598214151361e-007, 
35.22161489828986,4.86781673254331e-007, 
35.23740389978148,4.844758275439864e-007, 
35.2531929012731,4.794334325386699e-007, 
35.26898190276472,4.732308824903355e-007, 
35.28477090425635,4.676629740217954e-007, 
35.30055990574797,4.651172163677798e-007, 
35.31634890723959,4.643524122706955e-007, 
35.33213790873121,4.635876081736147e-007, 
35.34792691022282,4.584889377078645e-007, 
35.36371591171445,4.60479263947646e-007, 
35.37950491320607,4.675113943993691e-007, 
35.39529391469769,4.691748544425113e-007, 
35.41108291618931,4.70838314485657e-007, 
35.42687191768093,4.751365872672988e-007, 
35.44266091917255,4.870573650911528e-007, 
35.45844992066417,5.014664116492969e-007, 
35.47423892215579,5.078799201459597e-007, 
35.49002792364741,5.128194947537553e-007, 
35.50581692513904,5.301998542957951e-007, 
35.52160592663066,5.541942662235556e-007, 
35.53739492812228,5.723718100645827e-007, 
35.55318392961389,5.872883670860926e-007, 
35.56897293110551,6.109595168432508e-007, 
35.58476193259714,6.399133671194235e-007, 
35.60055093408876,6.707046374881612e-007, 
35.61633993558038,6.973428451594925e-007, 
35.632128937072,7.217574314196259e-007, 
35.64791793856362,7.559204775290054e-007, 
35.66370694005524,7.96006868420648e-007, 
35.67949594154686,8.366418655762504e-007, 
35.69528494303848,8.721695709737154e-007, 
35.7110739445301,9.125730389389633e-007, 
35.72686294602173,9.654178960696183e-007, 
35.74265194751335,1.01646106015694e-006, 
35.75844094900496,1.061536927767193e-006, 
35.77422995049658,1.113734528009025e-006, 
35.7900189519882,1.171935118538335e-006, 
35.80580795347983,1.233936606970397e-006, 
35.82159695497145,1.291384496951505e-006, 
35.83738595646307,1.34903222317674e-006, 
35.85317495795469,1.414594077389198e-006, 
35.86896395944631,1.490554780106594e-006, 
35.88475296093793,1.562922523331695e-006, 
35.90054196242955,1.629927856800901e-006, 
35.91633096392117,1.704076406692347e-006, 
35.93211996541279,1.79380987005652e-006, 
35.94790896690441,1.886192879528344e-006, 
35.96369796839603,1.972112165808211e-006, 
35.97948696988765,2.060418557217782e-006, 
35.99527597137927,2.16429645545535e-006, 
36.01106497287089,2.279075824730527e-006, 
36.02685397436252,2.391745498805362e-006, 
36.04264297585414,2.511953059006406e-006, 
36.05843197734576,2.637005510450293e-006, 
36.07422097883737,2.781461844120401e-006, 
36.09000998032899,2.934214355900312e-006, 
36.10579898182062,3.096440854430295e-006, 
36.12158798331224,3.269498587569182e-006, 
36.13737698480386,3.463578460005601e-006, 
36.15316598629548,3.679542818866431e-006, 
36.1689549877871,3.906756745908375e-006, 
36.18474398927872,4.151953445769142e-006, 
36.20053299077034,4.435150400948641e-006, 
36.21632199226196,4.737741295867747e-006, 
36.23211099375358,5.072708594362008e-006, 
36.2478999952452,5.429202770428911e-006, 
36.26368899673683,5.806829410124648e-006, 
36.27947799822844,6.256055001571193e-006, 
36.29526699972006,6.734000974997281e-006, 
36.31105600121168,7.257717541751931e-006, 
36.32684500270331,7.830005514916973e-006, 
36.34263400419493,8.466697169623164e-006, 
36.35842300568655,9.17303569231185e-006, 
36.37421200717817,9.939621869189616e-006, 
36.39000100866979,1.077115008765604e-005, 
36.40579001016141,1.166531613810743e-005, 
36.42157901165303,1.265810923879035e-005, 
36.43736801314465,1.371144699284891e-005, 
36.45315701463627,1.485781972770851e-005, 
36.46894601612789,1.610717632126771e-005, 
36.48473501761951,1.742995378988412e-005, 
