time (min),differential refractive index data: differential refractive index  (RIU),Molar Mass  for Peak 1 : Molar Mass  (g/mol)
-1.661492586135864,-9.006834172529867e-009, 
-1.645809252802531,-7.799796524231078e-009, 
-1.630125919469198,-7.810992888301465e-009, 
-1.614092586135864,-8.00098895795652e-009, 
-1.598409252802531,-8.190731672687865e-009, 
-1.581725919469198,-8.559744609289318e-009, 
-1.564692586135864,-1.305910618915222e-008, 
-1.551009252802531,-1.654985087382456e-008, 
-1.535325919469198,-1.324762506801124e-008, 
-1.519459252802531,-1.407140229915999e-008, 
-1.503775919469198,-1.489504682059163e-008, 
-1.487909252802531,-1.732145406958368e-008, 
-1.471725919469198,-1.827770119338588e-008, 
-1.456209252802531,-1.86648685869832e-008, 
-1.440509252802531,-1.905216869030102e-008, 
-1.424825919469198,-2.618980692892191e-008, 
-1.409142586135864,-2.810543928080469e-008, 
-1.393109252802531,-2.751019061295377e-008, 
-1.377259252802531,-2.832923287197337e-008, 
-1.361575919469198,-2.914815448578975e-008, 
-1.345709252802531,-2.70996211907979e-008, 
-1.330025919469198,-1.974962224227494e-008, 
-1.314342586135864,-2.040358300664055e-008, 
-1.298142586135864,-2.105791777112971e-008, 
-1.282625919469198,-2.359410980613035e-008, 
-1.266925919469198,-2.447111261751981e-008, 
-1.251242586135864,-2.163875879373776e-008, 
-1.235225919469198,-2.089234128091439e-008, 
-1.219525919469198,-2.20388828142699e-008, 
-1.203842586135864,-2.318541228310135e-008, 
-1.187659252802531,-2.011296137027191e-008, 
-1.172292586135864,-2.118394026282721e-008, 
-1.156442586135864,-2.225526902646812e-008, 
-1.140425919469198,-2.513073175879982e-008, 
-1.124725919469197,-2.537433137398025e-008, 
-1.108875919469198,-2.024958971503856e-008, 
-1.093175919469198,-1.986699347289895e-008, 
-1.077492586135864,-1.948438516623528e-008, 
-1.061309252802531,-1.848282943964333e-008, 
-1.045942586135864,-1.600935445227598e-008, 
-1.029925919469198,-1.525564722830019e-008, 
-1.014409252802531,-1.623163708014058e-008, 
-0.9983759194691976,-1.720800093210113e-008, 
-0.9826925861358642,-1.550012013473045e-008, 
-0.967009252802531,-1.569839247243666e-008, 
-0.9511425861358642,-1.589679751985997e-008, 
-0.9352925861358642,-1.704984335302689e-008, 
-0.9194259194691976,-1.471085368380496e-008, 
-0.9037425861358642,-1.074942474450246e-008, 
-0.888059252802531,-8.922829509766181e-009, 
-0.8720259194691976,-1.019090918217167e-008, 
-0.8563425861358643,-1.145873549965345e-008, 
-0.840659252802531,-8.387334270306638e-009, 
-0.8246259194691975,-9.030283247995249e-009, 
-0.8091092528025309,-9.672858225567095e-009, 
-0.7930925861358643,-1.097416716317113e-008, 
-0.7773925861358643,-9.572920845279487e-009, 
-0.7615425861358642,-6.408284129713393e-009, 
-0.7458425861358643,-5.098802594009655e-009, 
-0.7299925861358643,-5.947099664818461e-009, 
-0.7143092528025309,-6.795276090427435e-009, 
-0.6984425861358642,-5.729711195250937e-009, 
-0.682759252802531,-5.456192099996158e-009, 
-0.6667425861358642,-7.464162000744276e-009, 
-0.6510425861358642,-9.471902675610005e-009, 
-0.6351925861358643,-8.587166330534745e-009, 
-0.619509252802531,-4.4006389496098e-009, 
-0.6036425861358643,-3.006108400890889e-009, 
-0.5877925861358644,-3.193355377478497e-009, 
-0.572259252802531,-3.380373128183717e-009, 
-0.5562425861358642,2.307687394146029e-009, 
-0.5407259194691976,2.374093063771534e-009, 
-0.5246925861358642,1.78332181458024e-009, 
-0.5088425861358641,1.192683275109437e-009, 
-0.493159252802531,3.534872333777909e-009, 
-0.4771259194691977,4.549303680648079e-009, 
