,Frame,Position,Membrane signal,Cytoplasmic signal
0,0,0,83136.0643232692,3411.6697214357437
1,0,1,84442.8291145302,3411.6697214357437
2,0,2,82802.0847463042,3411.6697214357437
3,0,3,84918.93723063814,3411.6697214357437
4,0,4,86743.651319451,3411.6697214357437
5,0,5,84375.07811382052,3411.6697214357437
6,0,6,82030.01628369726,3411.6697214357437
7,0,7,82698.4612105985,3411.6697214357437
8,0,8,82792.12758370001,3411.6697214357437
9,0,9,81502.60857163527,3411.6697214357437
10,0,10,78433.25044371777,3411.6697214357437
11,0,11,74981.57427705993,3411.6697214357437
12,0,12,75135.45285264382,3411.6697214357437
13,0,13,76165.49672927639,3411.6697214357437
14,0,14,75283.16378194501,3411.6697214357437
15,0,15,75901.458554901,3411.6697214357437
16,0,16,74558.66254928688,3411.6697214357437
17,0,17,70465.66761306608,3411.6697214357437
18,0,18,65935.01775703576,3411.6697214357437
19,0,19,62430.697105043866,3411.6697214357437
20,0,20,60958.35491566742,3411.6697214357437
21,0,21,57826.61036127,3411.6697214357437
22,0,22,53045.32569219681,3411.6697214357437
23,0,23,48542.38990669396,3411.6697214357437
24,0,24,41496.50243573692,3411.6697214357437
25,0,25,33608.02239866289,3411.6697214357437
26,0,26,25783.91857060603,3411.6697214357437
27,0,27,19726.217928524762,3411.6697214357437
28,0,28,15333.429783358673,3411.6697214357437
29,0,29,10923.283654351219,3411.6697214357437
30,0,30,7591.216173111917,3411.6697214357437
31,0,31,6740.379482854064,3411.6697214357437
32,0,32,5908.7301984400065,3411.6697214357437
33,0,33,5417.256941912824,3411.6697214357437
34,0,34,4968.352253407639,3411.6697214357437
35,0,35,3637.015386951155,3411.6697214357437
36,0,36,2918.457135773028,3411.6697214357437
37,0,37,3072.774472713052,3411.6697214357437
38,0,38,3686.8283066950034,3411.6697214357437
39,0,39,3341.4143561103815,3411.6697214357437
40,0,40,2720.1048250121926,3411.6697214357437
41,0,41,2665.2657523450807,3411.6697214357437
42,0,42,2451.6828203720993,3411.6697214357437
43,0,43,2157.67497124205,3411.6697214357437
44,0,44,1985.0537420637145,3411.6697214357437
45,0,45,1125.9533434063653,3411.6697214357437
46,0,46,628.4629531054732,3411.6697214357437
47,0,47,1009.2411717183921,3411.6697214357437
48,0,48,1807.0807414403396,3411.6697214357437
49,0,49,3172.2480052611486,3411.6697214357437
50,0,50,3340.0519652277203,3411.6697214357437
51,0,51,1486.6379704015303,3411.6697214357437
52,0,52,528.0961962361158,3411.6697214357437
53,0,53,503.7231009312464,3411.6697214357437
54,0,54,800.8747862395959,3411.6697214357437
55,0,55,1160.4464765143716,3411.6697214357437
56,0,56,1910.0523413468618,3411.6697214357437
57,0,57,1870.0974879273783,3411.6697214357437
58,0,58,1066.4221246090035,3411.6697214357437
59,0,59,1615.6826330771996,3411.6697214357437
60,0,60,2145.2722584866924,3411.6697214357437
61,0,61,1826.0082764634178,3411.6697214357437
62,0,62,2254.0322817007286,3411.6697214357437
63,0,63,2549.3171443388187,3411.6697214357437
64,0,64,2568.647410610122,3411.6697214357437
65,0,65,2181.2336408039605,3411.6697214357437
66,0,66,2253.9555083933246,3411.6697214357437
67,0,67,3563.4469445086293,3411.6697214357437
68,0,68,4937.301395399211,3411.6697214357437
69,0,69,6272.85535577182,3411.6697214357437
70,0,70,7707.401821098628,3411.6697214357437
71,0,71,9445.329314724813,3411.6697214357437
72,0,72,12245.766606403304,3411.6697214357437
73,0,73,16465.739920032964,3411.6697214357437
74,0,74,23033.357289482166,3411.6697214357437
75,0,75,28139.27353806866,3411.6697214357437
76,0,76,32632.39253421902,3411.6697214357437
77,0,77,36203.451975296215,3411.6697214357437
78,0,78,39750.6189884564,3411.6697214357437
79,0,79,45918.74795034195,3411.6697214357437
80,0,80,49042.873452311534,3411.6697214357437
81,0,81,51823.56871071759,3411.6697214357437
82,0,82,54641.658469867485,3411.6697214357437
83,0,83,54392.02968915261,3411.6697214357437
84,0,84,55709.18869006948,3411.6697214357437
85,0,85,60377.1457733651,3411.6697214357437
86,0,86,61438.72328088395,3411.6697214357437
87,0,87,60665.91971484866,3411.6697214357437
88,0,88,62029.095027245996,3411.6697214357437
