,Frame,Position,Membrane signal,Cytoplasmic signal
0,0,0,62.23435185028894,18.806672286060174
1,0,1,65.94151984288061,18.806672286060174
2,0,2,77.97633019727034,18.806672286060174
3,0,3,106.198846498993,18.806672286060174
4,0,4,86.46539954246711,18.806672286060174
5,0,5,95.74286730856532,18.806672286060174
6,0,6,84.22965061306368,18.806672286060174
7,0,7,96.34313216120088,18.806672286060174
8,0,8,78.33365128123704,18.806672286060174
9,0,9,75.21122186272369,18.806672286060174
10,0,10,48.990671186103064,18.806672286060174
11,0,11,48.725484068152255,18.806672286060174
12,0,12,46.519088594991906,18.806672286060174
13,0,13,46.58811336439786,18.806672286060174
14,0,14,29.630424957476478,18.806672286060174
15,0,15,46.49069277900312,18.806672286060174
16,0,16,60.35389282462514,18.806672286060174
17,0,17,60.346140803731736,18.806672286060174
18,0,18,81.29219548722646,18.806672286060174
19,0,19,55.687563410810924,18.806672286060174
20,0,20,31.47901409842322,18.806672286060174
21,0,21,47.94716612734739,18.806672286060174
22,0,22,45.75512217980294,18.806672286060174
23,0,23,58.08121696778969,18.806672286060174
24,0,24,47.20302759822584,18.806672286060174
25,0,25,60.107874872955875,18.806672286060174
26,0,26,56.43551030872374,18.806672286060174
27,0,27,56.30857883422907,18.806672286060174
28,0,28,1.6459111723856532,18.806672286060174
29,0,29,40.07091747083099,18.806672286060174
30,0,30,31.504724836985815,18.806672286060174
31,0,31,29.490741465279548,18.806672286060174
32,0,32,1.6946673546194437,18.806672286060174
33,0,33,-11.868737100051746,18.806672286060174
34,0,34,-30.597351218941263,18.806672286060174
35,0,35,-33.93515283172393,18.806672286060174
36,0,36,-41.252841649026635,18.806672286060174
37,0,37,-70.36092337899906,18.806672286060174
38,0,38,-43.42069222198867,18.806672286060174
39,0,39,-27.673056515739557,18.806672286060174
40,0,40,-49.11638465148213,18.806672286060174
41,0,41,-23.256004179201256,18.806672286060174
42,0,42,-37.873703735144076,18.806672286060174
43,0,43,-22.34634095552868,18.806672286060174
44,0,44,-24.030800607569642,18.806672286060174
45,0,45,-29.49930332614371,18.806672286060174
46,0,46,-38.31183516249027,18.806672286060174
47,0,47,-66.34549107312957,18.806672286060174
48,0,48,-37.527525719787064,18.806672286060174
49,0,49,-77.89163053093857,18.806672286060174
50,0,50,-64.31231177797622,18.806672286060174
51,0,51,-62.11517897907341,18.806672286060174
52,0,52,-29.337874355731426,18.806672286060174
53,0,53,-60.13787663590718,18.806672286060174
54,0,54,-51.15952115924007,18.806672286060174
55,0,55,-46.48385313274627,18.806672286060174
56,0,56,-64.22791651943336,18.806672286060174
57,0,57,-41.85288625111761,18.806672286060174
58,0,58,-48.30320650647813,18.806672286060174
59,0,59,-32.91352765002379,18.806672286060174
60,0,60,-43.493467318647845,18.806672286060174
61,0,61,-34.654683464266235,18.806672286060174
62,0,62,-44.312730985048205,18.806672286060174
63,0,63,-35.85288770147486,18.806672286060174
64,0,64,-32.55536547931907,18.806672286060174
65,0,65,8.132649041885346,18.806672286060174
