,Frame,Position,Membrane signal,Cytoplasmic signal
0,0,0,20739.28120468757,2442.4066849311203
1,0,1,19917.13365374448,2442.4066849311203
2,0,2,20072.31445734315,2442.4066849311203
3,0,3,21056.87186416268,2442.4066849311203
4,0,4,21256.710556328213,2442.4066849311203
5,0,5,20525.045161760318,2442.4066849311203
6,0,6,19370.9799575939,2442.4066849311203
7,0,7,18923.85338288156,2442.4066849311203
8,0,8,17674.10031886618,2442.4066849311203
9,0,9,16536.873390399098,2442.4066849311203
10,0,10,16755.691498052594,2442.4066849311203
11,0,11,16581.40148821249,2442.4066849311203
12,0,12,16100.664169362266,2442.4066849311203
13,0,13,16219.247705113847,2442.4066849311203
14,0,14,16450.79643273124,2442.4066849311203
15,0,15,14678.269716070374,2442.4066849311203
16,0,16,13299.749516955671,2442.4066849311203
17,0,17,12654.520460190153,2442.4066849311203
18,0,18,11443.10785136643,2442.4066849311203
19,0,19,9664.421354110333,2442.4066849311203
20,0,20,8167.407136305263,2442.4066849311203
21,0,21,6750.421765447917,2442.4066849311203
22,0,22,5535.078664486455,2442.4066849311203
23,0,23,4375.166163692764,2442.4066849311203
24,0,24,3839.382430097277,2442.4066849311203
25,0,25,2855.197736336697,2442.4066849311203
26,0,26,2474.62512199613,2442.4066849311203
27,0,27,2299.701801528732,2442.4066849311203
28,0,28,1882.3219578604603,2442.4066849311203
29,0,29,1364.6430645090584,2442.4066849311203
30,0,30,1063.590133788027,2442.4066849311203
31,0,31,756.98091075074,2442.4066849311203
32,0,32,864.7814808798886,2442.4066849311203
33,0,33,1659.9043615890432,2442.4066849311203
34,0,34,2654.139956094675,2442.4066849311203
35,0,35,2149.1706025618473,2442.4066849311203
36,0,36,954.3342546692509,2442.4066849311203
37,0,37,599.8139724500032,2442.4066849311203
38,0,38,444.784828559484,2442.4066849311203
39,0,39,388.06852437315837,2442.4066849311203
40,0,40,658.5271934916882,2442.4066849311203
41,0,41,423.06232842283254,2442.4066849311203
42,0,42,-2.2092723828106107,2442.4066849311203
43,0,43,243.57693509884055,2442.4066849311203
44,0,44,320.5475560557335,2442.4066849311203
45,0,45,156.94146988209752,2442.4066849311203
46,0,46,145.9924016284659,2442.4066849311203
47,0,47,575.8453951639002,2442.4066849311203
48,0,48,161.72369070483563,2442.4066849311203
49,0,49,394.1338260978102,2442.4066849311203
50,0,50,219.9458625216927,2442.4066849311203
51,0,51,202.09079599707047,2442.4066849311203
52,0,52,327.78072015633904,2442.4066849311203
53,0,53,111.81786878814107,2442.4066849311203
54,0,54,349.74752723868943,2442.4066849311203
55,0,55,401.0623118570739,2442.4066849311203
56,0,56,403.38161458089024,2442.4066849311203
57,0,57,680.6228688489296,2442.4066849311203
58,0,58,429.6395549948558,2442.4066849311203
59,0,59,220.26671541971947,2442.4066849311203
60,0,60,375.4123377224461,2442.4066849311203
61,0,61,591.6062379148724,2442.4066849311203
62,0,62,489.787382394976,2442.4066849311203
63,0,63,144.36017592613936,2442.4066849311203
64,0,64,420.32161544229086,2442.4066849311203
65,0,65,687.0537712942181,2442.4066849311203
66,0,66,607.4357442846745,2442.4066849311203
67,0,67,989.6215984928463,2442.4066849311203
68,0,68,1197.9361492055666,2442.4066849311203
69,0,69,1073.3176296454924,2442.4066849311203
70,0,70,1175.528105203529,2442.4066849311203
71,0,71,1827.318953549208,2442.4066849311203
72,0,72,2591.0525081801356,2442.4066849311203
73,0,73,3359.60018084339,2442.4066849311203
74,0,74,4025.0117361491607,2442.4066849311203
75,0,75,5621.622663023375,2442.4066849311203
76,0,76,6827.516820222479,2442.4066849311203
77,0,77,8009.130306586408,2442.4066849311203
78,0,78,9678.473200787756,2442.4066849311203
79,0,79,10177.973846823857,2442.4066849311203
80,0,80,10830.628194274463,2442.4066849311203
81,0,81,12180.960641547634,2442.4066849311203
82,0,82,13146.78091964411,2442.4066849311203
83,0,83,14239.961840537593,2442.4066849311203
84,0,84,14323.1242017026,2442.4066849311203
85,0,85,14714.535209533959,2442.4066849311203
86,0,86,15013.737716153766,2442.4066849311203
87,0,87,15949.115690000737,2442.4066849311203
88,0,88,16025.861004115486,2442.4066849311203
89,0,89,15680.798980918287,2442.4066849311203
90,0,90,16328.464860958822,2442.4066849311203
91,0,91,16011.543354879068,2442.4066849311203
92,0,92,15998.277549402248,2442.4066849311203
93,0,93,16863.587451482665,2442.4066849311203
94,0,94,17772.79150765277,2442.4066849311203
95,0,95,17628.09836507347,2442.4066849311203
96,0,96,18174.494072519472,2442.4066849311203
97,0,97,18512.700423021586,2442.4066849311203
98,0,98,19811.468174531074,2442.4066849311203
99,0,99,20189.17647815116,2442.4066849311203
0,1,0,19115.453232207514,2374.922583250551
1,1,1,18406.21235623721,2374.922583250551
2,1,2,18737.72175996899,2374.922583250551
3,1,3,19115.22119854205,2374.922583250551
4,1,4,19569.32005719044,2374.922583250551
5,1,5,17183.515589346094,2374.922583250551
6,1,6,17519.64002397091,2374.922583250551
7,1,7,17021.076743337962,2374.922583250551
8,1,8,17017.443273225985,2374.922583250551
9,1,9,16823.089007117145,2374.922583250551
10,1,10,16164.17563050929,2374.922583250551
11,1,11,15575.083951741928,2374.922583250551
12,1,12,15948.875046876028,2374.922583250551
13,1,13,15728.180705432374,2374.922583250551
14,1,14,14285.094719012488,2374.922583250551
15,1,15,13183.909043916497,2374.922583250551
16,1,16,13729.73716080326,2374.922583250551
17,1,17,13702.342957422345,2374.922583250551
18,1,18,12813.487590238576,2374.922583250551
19,1,19,12278.205812250397,2374.922583250551
20,1,20,10493.074961861512,2374.922583250551
21,1,21,10239.406162101754,2374.922583250551
22,1,22,8550.168934103513,2374.922583250551
23,1,23,7619.847749313326,2374.922583250551
24,1,24,6631.72043266373,2374.922583250551
25,1,25,4959.378907558842,2374.922583250551
26,1,26,3735.633770311308,2374.922583250551
27,1,27,3080.3924796972547,2374.922583250551
28,1,28,2207.499856004558,2374.922583250551
29,1,29,1436.3901958773038,2374.922583250551
30,1,30,1162.9009021383747,2374.922583250551
31,1,31,1092.8095769634635,2374.922583250551
32,1,32,881.2890337580975,2374.922583250551
33,1,33,744.140420555727,2374.922583250551
34,1,34,571.2825459691293,2374.922583250551
35,1,35,727.2667936420681,2374.922583250551
36,1,36,581.8346214269231,2374.922583250551
37,1,37,403.38144373481236,2374.922583250551
