,Frame,Position,Membrane signal,Cytoplasmic signal
38,1,38,3225.962795137289,5194.850142048792
39,1,39,2758.887059611904,5342.2265992368175
40,1,40,3616.320113913373,5338.147849610198
41,1,41,3236.4327759284743,5325.7735175226335
42,1,42,3381.490377085973,5302.57012537078
43,1,43,446.3536733985992,5759.757360622725
44,1,44,1039.165260149087,5696.485745053143
45,1,45,2366.910722965146,5539.506547466615
46,1,46,3168.4572071284,5555.956185953774
47,1,47,3944.20223949977,5148.7645641720555
48,1,48,3429.1708919732478,5379.581292339393
49,1,49,4278.803637662743,5222.804776585502
50,1,50,2996.102297316885,5430.405638047862
51,1,51,2721.0064790335987,5400.546118424467
52,1,52,4001.5264236426474,5118.190521644323
53,1,53,3305.049732088599,5379.675598202429
54,1,54,2854.9551087618356,5337.00653418674
55,1,55,1830.5474476290767,5428.4971539461285
56,1,56,2118.3839535716165,5254.828114203939
57,1,57,3418.555786591911,5141.464641792036
58,1,58,1247.6069855895873,5477.1285084350075
59,1,59,2281.634775864629,5483.910903854808
60,1,60,2222.6969424899517,5403.397661191443
61,1,61,1412.8595955241565,5586.2552604591665
62,1,62,2209.5976536073517,5433.716184775543
63,1,63,1102.7939035029112,5699.112564186491
64,1,64,3296.768452852944,5519.683918962789
65,1,65,2136.8111417471223,5828.120130174786
66,1,66,2813.983851475564,5655.75669932226
67,1,67,3740.0850260404227,5495.1345012151205
68,1,68,3639.0416782374996,5778.142375928002
69,1,69,3339.270880694773,5742.196529994607
70,1,70,5079.61144536589,5502.254981608806
71,1,71,3936.2623389972023,6058.477785019876
72,1,72,5435.641021189215,5726.546618275419
73,1,73,5086.003807591416,5823.815937071731
74,1,74,4094.761394049333,6071.8149946775775
75,1,75,6614.961758260128,5875.674973613869
76,1,76,8490.911603080878,5668.21520994647
77,1,77,8511.689014051579,6159.477349868216
78,1,78,11711.053393782073,5637.239656358878
79,1,79,14839.557259704392,5594.011719530502
80,1,80,17496.35242750929,5517.452107677001
81,1,81,19831.107075013973,5511.402248584237
82,1,82,20498.78456618767,5531.141495383009
83,1,83,21224.912032045337,5601.931493093887
84,1,84,20011.26319980452,6066.414853023372
85,1,85,20577.231549217395,5987.795897232136
86,1,86,22316.51383791756,5687.630426048909
87,1,87,23828.741307457713,5424.314826268406
88,1,88,24388.549410857566,5620.508606643259
89,1,89,28037.22982246718,5319.160349628661
90,1,90,26579.051934701358,5636.931485580674
91,1,91,28136.448346848792,5462.2362691706185
92,1,92,25440.939043206123,5979.774279558176
93,1,93,26142.223786480627,5907.920752419823
94,1,94,27949.0714110439,5689.555526842546
95,1,95,27936.639054674702,5703.237809771385
96,1,96,28945.03207990961,5981.600884000482
97,1,97,28591.76809982311,5896.568215822595
98,1,98,28372.786540472564,6002.526945694218
99,1,99,28303.562904466675,6281.47843170554
0,2,0,20999.23193145801,5799.819842186261
1,2,1,19218.90122277879,6126.786319530973
2,2,2,18413.446735133824,6232.3650990582155
3,2,3,20396.146348588554,5859.768516273463
4,2,4,19446.705244770834,6087.845158653489
5,2,5,19404.428900019695,6260.837811625984
6,2,6,19136.0710965086,6099.174084205438
7,2,7,19166.240557959547,5957.6539634799665
8,2,8,17900.569721115655,6004.440203549428
9,2,9,17773.334632208145,6170.032919604995
10,2,10,18844.872717287937,5867.095516945503
11,2,11,18822.586241712972,5946.815416729783
12,2,12,17743.804329928076,6211.703856556358
13,2,13,17543.66640739902,6240.360660796671
14,2,14,15862.024147125036,6459.763227721322
15,2,15,14090.472075848847,6501.9620836887625
16,2,16,13303.742942207606,6244.947505709348
17,2,17,11477.910450704552,6253.540960396642
18,2,18,9976.18864027918,6253.985994109991
19,2,19,9354.766198012816,6289.160068948288
20,2,20,6869.247576411543,6525.163730587103
21,2,21,6686.282062909905,6390.257710148316
22,2,22,6557.314919156983,6080.282808355866
23,2,23,5527.332132092764,6470.44915174926
24,2,24,6220.701264063849,6244.987657954523
25,2,25,5142.931185635053,6416.773267851906
26,2,26,2500.3697568229936,6772.319980598318
27,2,27,4186.238711451156,6510.164363420967
28,2,28,4535.14317242167,6365.256324365064
29,2,29,3981.744846580239,6298.143146083348
30,2,30,3247.0170809644997,6253.527229579006
31,2,31,5446.543703553353,6073.7860535423215
32,2,32,2559.7313839810345,6162.936797251772
33,2,33,4561.917281592605,5939.138386293992
34,2,34,5055.814707880614,5828.625325094623
35,2,35,4379.884938715027,5789.305339545624
36,2,36,4351.775091920664,5625.768668904177
37,2,37,3135.4285675735605,5839.288540521139
38,2,38,4250.592163484441,5656.216120618117
39,2,39,3749.27759738471,5638.063269784224
40,2,40,3663.707921762416,5851.6895530943
41,2,41,3683.401306900712,5769.845928986472
42,2,42,5074.343814253663,5537.428399553735
43,2,43,5266.296417808364,5661.03591355885
44,2,44,4990.893067112408,5586.465135988203
45,2,45,4178.509331649594,5728.134652660989
46,2,46,3537.8424429496326,5719.1147633788205
47,2,47,2119.1620845643115,5707.773224832362
48,2,48,1203.2152796579744,5918.962318025212
49,2,49,1070.6408252083893,5993.475616455964
50,2,50,2377.785697511628,5615.568889403138
51,2,51,2264.9018672572292,5654.592884676098
52,2,52,2561.727523395217,5680.3629532286905
53,2,53,2630.7118354610207,5798.007126805084
54,2,54,2882.1710834784744,5730.448243577258
55,2,55,3619.3421696305695,5488.5700237251185
56,2,56,1593.2520807851313,5884.058814269
57,2,57,1305.0642921707372,5961.638805168498
58,2,58,948.2401023511021,5994.3811208414245
59,2,59,608.8718175025435,5941.643199842192
60,2,60,2186.8395345292315,5649.2370952949595
61,2,61,1660.4577199218043,5708.413745841908
62,2,62,2580.8227973048693,5752.85025663683
63,2,63,751.5279700303337,6062.239083951892
64,2,64,2390.9445827103427,5698.985749577846
65,2,65,3364.9153633931564,5653.708150884602
66,2,66,3228.390427944054,5700.153961690173
67,2,67,2065.458772263835,5869.558146766375
68,2,68,3020.9618009008573,5993.327999242146
69,2,69,3865.7103423243,6119.577724310578
70,2,70,5077.4531884762155,5978.881573102115
71,2,71,6052.828258541839,5962.546758023809
72,2,72,4943.940545804345,5843.5610420710145
73,2,73,6919.363549355966,5749.974630568348
74,2,74,5825.883461982603,5945.897504556586
75,2,75,5845.220366983843,6017.093692588055
76,2,76,5052.860797530995,6086.808377620507
77,2,77,5522.411047048611,6105.161714512931
78,2,78,5728.698016010187,6287.825220778364
79,2,79,8907.476389042538,6121.568828957559
80,2,80,7791.265719665771,6202.778190244663
81,2,81,8041.060883561262,6255.377495817187
82,2,82,9916.323662259327,6121.4600309239495
83,2,83,13211.195568856034,5895.452602905784
84,2,84,14409.087985948641,5946.2978837339915
85,2,85,16294.183591509103,5882.382448643559
86,2,86,15671.58622609182,6201.276466214289
87,2,87,15629.861629987487,6161.0595568160425
88,2,88,16843.24682707085,5918.8239322809895
89,2,89,18662.78737093634,5886.218609059471
90,2,90,19976.18124130416,5880.405637793505
91,2,91,21067.910753162578,5845.212577022585
92,2,92,21971.692966303483,5777.146723551982
93,2,93,23445.5375824628,5859.127287832688
94,2,94,24462.390387673262,5788.077861890568
95,2,95,23207.235742358076,5712.896716492177
96,2,96,21759.556983614497,5986.949007609459
97,2,97,22026.84192948838,5809.997387726092
98,2,98,19644.656364264687,6173.286979192731
99,2,99,19926.91681521399,6085.318498530029
0,3,0,21952.54640422973,5272.21817024429
1,3,1,20630.62503955396,5503.6074621402395
2,3,2,21040.661064324348,5494.005067145892
3,3,3,24425.91089800574,5560.338877199507
4,3,4,23387.986885719023,5539.17078770644
5,3,5,22903.958171890878,5725.3048949839485
6,3,6,22959.94215317269,5489.881646741774
7,3,7,21645.11682682305,5669.754475567291
8,3,8,20971.702871018704,5839.99003116301
9,3,9,20893.822459210718,5496.656617165661
10,3,10,18246.64134983751,5891.046475422687
11,3,11,16341.157372031312,6102.689203067844
12,3,12,18044.578746092484,5729.221790312775
13,3,13,17325.735544916242,5874.7981214329175
14,3,14,16096.075974224974,5775.741317519992
15,3,15,16343.124654783618,5755.543652673532
16,3,16,16815.156481810776,5602.1274311360785
17,3,17,16165.783474277629,5381.242894460005
18,3,18,11739.6434751027,5701.365006970984
19,3,19,12133.596980554345,5335.1637378931055
20,3,20,9075.5717035278,5626.069127100253
21,3,21,9270.018880837408,5377.381990068193
22,3,22,6774.281151998711,5378.957456595843
23,3,23,5730.5542404328635,5361.908844316139
24,3,24,6436.36198354245,5298.198546283026
25,3,25,4649.526619743919,5316.711715615838
26,3,26,3925.9716492854477,5397.9860349944665
27,3,27,3680.002294132608,5322.574961440169
28,3,28,4776.021989781945,5302.786297449969
29,3,29,3669.3850892426935,5457.505602873629
30,3,30,4847.475896552964,5166.040557385116
31,3,31,2735.780867336991,5387.823155946858
32,3,32,1846.2780472772783,5273.370343853886
33,3,33,1548.9261470577383,5234.058751321991
34,3,34,2344.6486965420872,5078.750264210176
35,3,35,2450.3149801091686,4965.77464617997
36,3,36,2481.707153405078,4800.297035832465
37,3,37,1927.7357280435515,4965.403276611255
38,3,38,1643.1185803901878,4807.575575254115
39,3,39,865.9877398173393,4826.391267579014
40,3,40,1479.988584962123,4775.831180131095
41,3,41,1176.843459517849,4740.026001537588
42,3,42,2357.201047329209,4555.119921021029
43,3,43,1657.7968940262754,4656.280737422767
44,3,44,1265.9909848499306,4882.873498270565
45,3,45,2068.6136424611586,4428.331681416602
46,3,46,2237.0832335718474,4653.694363526981
47,3,47,1662.7926000273867,4642.542009247308
48,3,48,1183.6619943611815,4605.218752258066
49,3,49,-649.3117958083321,4980.845104733072
50,3,50,2345.7592338269687,4632.032966673759
51,3,51,2764.8257530006176,4672.426898729761
52,3,52,3743.172548216913,4671.203941105506
53,3,53,4334.911067702215,4437.954328540676
54,3,54,3694.2909329959925,4466.898596480015
55,3,55,2404.5437589530807,4595.857345672541
56,3,56,2741.037232442601,4641.956482518045
57,3,57,3669.993335629294,4536.966756163903
58,3,58,2344.971787674425,5030.547429333119
59,3,59,3636.821999203883,4646.982801504547
60,3,60,1778.1149804365518,4942.213696786661
61,3,61,1759.0834040376103,5041.95041395884
62,3,62,2429.3067279569677,5038.625497279297
63,3,63,3132.5334101797685,4969.0969050382
64,3,64,2815.200803257118,5012.854394691328
65,3,65,2499.9558311123365,5290.336736722578
66,3,66,3908.544880062729,5082.25909463405
67,3,67,3526.485247723505,5048.089932050553
68,3,68,2184.544898348188,5252.010603651767
69,3,69,3098.695448300747,5108.488282210324
70,3,70,3067.919776012556,5317.5109876027545
71,3,71,3094.3094578137166,5341.14346808817
72,3,72,3467.4673574418307,5365.6941649087275
73,3,73,3318.3790030500973,5371.8605786414855
74,3,74,3289.125552281218,5563.752053286137
75,3,75,3227.403112519983,5471.711305416384
76,3,76,2704.164381145917,5627.539394343814
77,3,77,3616.0451838522968,5528.606505283084
78,3,78,5169.731490178103,5556.278376405919
79,3,79,4800.071501109534,5772.58100130921
80,3,80,5297.140201345001,5744.625161484306
81,3,81,6006.761852593941,5930.024663573523
82,3,82,6344.427674297679,5894.697944153539
83,3,83,9741.577801058607,5488.453276335945
84,3,84,9692.498365492427,5614.759435406667
85,3,85,9560.160201782968,5586.428030626376
86,3,86,12954.424922518241,5460.578431062125
87,3,87,11400.489858752528,5903.814339345443
88,3,88,12690.719974940801,5688.989734227152
89,3,89,15722.937784898586,5288.759574317126
90,3,90,18082.818701326723,5296.477802123975
91,3,91,17967.215806362437,5307.379696597312
92,3,92,17892.6742658059,5577.853390344086
93,3,93,17479.47196242655,5589.504696934025
94,3,94,18275.181496699992,5537.340995728423
95,3,95,18161.946322005322,5592.872089852364
96,3,96,18373.44781376079,5620.638883144904
97,3,97,19369.018655223033,5633.297468382556
98,3,98,19325.102050764614,5487.828987107126
99,3,99,21514.017260762426,5241.169249306035
0,4,0,20925.403482846006,5846.421330163062
1,4,1,18972.84769726,5947.385663513397
2,4,2,20348.81633904933,5883.401382634311
3,4,3,21145.972193413556,6049.643446976384
4,4,4,19769.278152564835,5864.9636803541325
5,4,5,19326.890644109357,5833.739032604407
6,4,6,20307.888840647873,5586.321212093394
7,4,7,18586.28073578109,5986.027859091927
8,4,8,17060.913831008867,6072.356228773776
9,4,9,17402.84461245264,5907.465442340443
10,4,10,18870.357630238104,5770.005095178729
11,4,11,18931.02637734458,5548.755971569122
12,4,12,18427.06459405174,5640.415811892524
13,4,13,16389.509784013277,6061.887451996926
14,4,14,17921.646143597605,5765.305507956181
15,4,15,16406.405179633653,5841.65639072724
16,4,16,14852.424292845508,6047.272653064557
17,4,17,14861.836274445888,6068.589189393467
18,4,18,11303.411014238785,6349.918174413318
19,4,19,12458.855851412574,5735.748669045788
20,4,20,11712.490145951746,6057.112397257721
21,4,21,9914.020655307206,6252.514689988001
22,4,22,8036.375279613292,6388.115682989161
23,4,23,8195.963919085392,6387.749306870491
24,4,24,6074.544392525377,6687.848508714832
25,4,25,6543.216816309692,6544.283325490937
26,4,26,6292.635874470404,6384.771163895542
27,4,27,6166.606867569304,6385.222756715319
28,4,28,3966.584034176032,6521.944800223258
29,4,29,6127.245607285907,6295.601983947825
30,4,30,5123.148877925274,6226.181667488479
31,4,31,5020.09363320764,6051.470289388419
32,4,32,5492.334939736473,5747.540693946381
33,4,33,4698.2108326755115,6099.073130442133
34,4,34,5456.912117029455,5706.0639385457425
35,4,35,4604.300500961113,5710.305878327351
36,4,36,4574.998039887977,5710.23022339856
37,4,37,4690.7455958805285,5526.242148353236
38,4,38,3488.076080936158,5653.434781872251
39,4,39,2988.817328245954,5553.9577862352435
40,4,40,1917.8582846340485,5807.571631019919
41,4,41,1925.5226671454504,5638.991059977023
42,4,42,1458.3149875986537,5708.3474144734155
43,4,43,4193.081762410168,5325.38012884435
44,4,44,3765.9235945369123,5719.515787641013
45,4,45,6682.680833304921,5320.690646991542
46,4,46,8773.853317159212,5221.7593490540385
47,4,47,4028.6819902614297,5578.443193569128
48,4,48,2822.2054826038625,5744.253038311434
49,4,49,3486.4269578756134,5571.178203963113
50,4,50,3711.1353348614907,5378.955975853968
51,4,51,2043.0184379240523,5481.267256347255
52,4,52,2569.3716529853805,5671.117826775932
53,4,53,2950.0140805110186,5501.188732916028
54,4,54,1537.4866389012698,5705.939995828406
55,4,55,2520.432578197274,5547.499127515881
56,4,56,1688.6680100031192,5709.528395618422
57,4,57,2481.750213535843,5515.96548585336
58,4,58,2170.386514115345,5595.137924684072
59,4,59,2528.581756967786,5486.197775673819
60,4,60,3232.4586102981384,5443.385903321736
61,4,61,3465.758548992838,5460.1745934299615
62,4,62,3404.710192135981,5762.068649744474
63,4,63,5316.163364407358,5299.464232683497
64,4,64,5002.491284219818,5620.685166310065
65,4,65,4487.854826819163,5676.286617154727
66,4,66,4196.315463891729,5644.459647008866
67,4,67,4535.427931808092,5805.320278870372
68,4,68,4916.8261285725,5825.359068058157
69,4,69,4531.4709185858155,5672.121494355803
70,4,70,4898.186764570157,5795.118639772529
71,4,71,5058.0286631726185,5907.215940679406
72,4,72,6677.640885333048,5922.09138685498
73,4,73,6454.469724740323,5927.718834078193
74,4,74,6178.139501173218,5934.377435272396
75,4,75,5901.285450621427,6197.07917054598
76,4,76,6245.124067253152,6077.739395199934
77,4,77,5968.5907599780285,6071.047695218858
78,4,78,5941.884388165009,6262.074064110821
79,4,79,5723.636003548784,6157.680009752143
80,4,80,7621.314965993918,5746.112586876825
81,4,81,6288.144698009282,6329.215460411111
82,4,82,6556.011537141136,6185.349611720044
83,4,83,8203.000200403465,6056.493068784178
84,4,84,9361.592071666368,5956.848650302294
85,4,85,10293.799398448135,6207.218020061688
86,4,86,11596.232279922866,5943.024619085382
87,4,87,13056.708223587137,5962.357290688037
88,4,88,14894.077807146516,5836.151983229368
89,4,89,15352.566574760947,5801.388612908209
90,4,90,15985.548604485362,5955.092931734551
91,4,91,17102.956064536866,5881.735477583529
92,4,92,16867.43476521732,6222.714005834425
93,4,93,18292.533046279943,5833.41620351994
94,4,94,18810.55903157257,5872.80541059258
95,4,95,17798.38774550877,5956.6473957356275
96,4,96,19702.229082889495,5783.553402654475
97,4,97,20175.78895984727,5819.781161148662
98,4,98,20422.88028822553,5883.7693379258235
99,4,99,22466.240022507976,5670.163171000084
0,5,0,7999.95423473669,1519.665610964419
1,5,1,9006.103221687606,1383.2008536460844
2,5,2,10531.835571221169,1392.0497717131216
3,5,3,7717.103698243729,1715.9270178873878
4,5,4,8329.373891903206,1431.2869903920823
5,5,5,7192.921309527692,1640.456938015167
6,5,6,7008.613218843294,1537.326439788086
7,5,7,8952.224055248387,1337.9288564322
8,5,8,9195.461059395402,1447.0634505373882
9,5,9,7956.25135757904,1648.6072458826666
10,5,10,7444.054976966152,1582.8974388699055
11,5,11,8830.792595853882,1386.3548585653405
12,5,12,7969.254389392379,1424.0976238118328
13,5,13,5876.240456154524,1628.2051152633933
14,5,14,6601.541346734355,1420.3760054501897
15,5,15,5362.322024733977,1591.7194677753312
16,5,16,5085.571473966807,1661.9066386151108
17,5,17,4931.328197280725,1538.0087920197614
18,5,18,4827.910689918801,1298.1424466066771
19,5,19,4199.61545109977,1401.8917911649974
20,5,20,3155.7344799869056,1654.320351544288
21,5,21,3999.38865459594,1404.158245690308
22,5,22,2836.5330157635567,1355.0365395520096
23,5,23,2366.4326926426597,1540.6435507017982
24,5,24,2568.854316349012,1424.1154846126494
25,5,25,2773.275054151889,1293.4600111899588
26,5,26,2171.583859299002,1344.1695893010074
27,5,27,1306.2580277854584,1470.6926838077075
28,5,28,1393.666282227523,1498.7772035304229
29,5,29,2018.7525514095535,1241.7648554873188
30,5,30,2350.2362785317755,1341.310880032476
31,5,31,1592.1165078316033,1494.6987034106078
32,5,32,1754.5027848687014,1403.0468565081617
33,5,33,2364.969386380849,1163.147305363485
34,5,34,983.1003570241031,1608.704949964721
35,5,35,3206.092013511589,1058.1811000749199
36,5,36,689.7492677108575,1368.9066957492605
37,5,37,767.2300533650703,1406.381005987838
38,5,38,1405.3799720334898,1222.3172256310702
39,5,39,94.69601069468037,1627.438677961932
40,5,40,2306.538476558892,1092.1465846780654
41,5,41,2149.6478971932006,1194.0038260254262
42,5,42,479.9460853954371,1439.6113096169913
43,5,43,225.22798323050202,1553.9313776186711
44,5,44,1615.1783360627314,1265.9297427661547
45,5,45,896.6248063747992,1190.4135164341033
46,5,46,141.3190817633423,1611.5824696873908
47,5,47,957.9472532074392,1389.6870283501153
48,5,48,1568.3477136268345,1217.266514160047
49,5,49,1053.4487158311833,1287.5900962169553
50,5,50,1178.2301634498363,1253.830115821082
51,5,51,-250.5723112517901,1472.22691875682
52,5,52,-781.1169411813382,1291.0871236602857
53,5,53,1778.098493988724,1416.850273063704
54,5,54,2510.758462880687,1166.9138363203813
55,5,55,1327.4124618925935,1377.7674323699794
56,5,56,817.9010244602806,1272.2715946995754
57,5,57,334.2424276926477,1395.6004534722556
58,5,58,321.15303741130367,1132.7686695135988
59,5,59,-7.492336069313706,1384.5366655383516
60,5,60,1500.4222018622022,1207.317552439311
61,5,61,1021.594654743354,1284.708110708796
62,5,62,613.7919700839841,1346.56933591763
63,5,63,1443.5620828604265,1316.5633607127365
64,5,64,1502.43045987445,1305.7315883727351
65,5,65,472.6482958721103,1638.9895825089027
66,5,66,1781.3208503119527,1364.2211761597976
67,5,67,947.5683596777308,1473.6280124385703
68,5,68,2274.69189267876,1168.3185570320752
69,5,69,1619.7526561989355,1422.8419612107255
70,5,70,1253.6972520870695,1275.4920518056122
71,5,71,1933.6238417857971,1263.6062666900252
72,5,72,701.2240909320387,1635.1500252881835
73,5,73,1581.2453836991624,1406.256264772993
74,5,74,2151.2615548047415,1456.2440987317802
75,5,75,2256.670259210268,1591.770675425106
76,5,76,2371.4322319205653,1604.2705971677426
77,5,77,3512.710780391435,1505.332336803297
78,5,78,2734.3657056590455,1589.2262905018142
79,5,79,3821.654411404451,1669.9908965304264
80,5,80,3190.688150515022,1772.6242716011718
81,5,81,4267.809160164308,1700.3395539285905
82,5,82,5092.706491321192,1544.274533420991
83,5,83,5083.085937814572,1714.8650292019217
84,5,84,6714.374806368189,1525.9304628738223
85,5,85,7708.0198414191145,1317.6815146080005
86,5,86,6885.91710865893,1477.4149277543574
87,5,87,7328.183085251294,1561.9420072835285
88,5,88,7623.278648705267,1668.351379036672
89,5,89,6881.423317844483,1741.840126981695
90,5,90,8753.588262771444,1458.1298805587148
91,5,91,7903.880817460921,1646.8359971664652
92,5,92,7955.632140859825,1450.2657461409592
93,5,93,8623.432376178494,1551.7411198630518
94,5,94,7204.589752512913,1564.4989653863613
95,5,95,7389.44539056937,1617.0625271573797
96,5,96,7052.07964627333,1582.1765658665618
97,5,97,7683.254976909179,1527.494954118635
98,5,98,7890.424362611152,1450.769718239507
99,5,99,8455.524044788148,1497.3672297648695
0,6,0,6696.87622162375,1536.6015784839049
1,6,1,6268.314867931748,1510.5861088848433
2,6,2,7566.4499829199585,1331.4133197692845
3,6,3,6033.244251547196,1638.0739003450217
4,6,4,6338.119523494078,1319.6829438377688
5,6,5,6548.50699870733,1443.0556360824473
6,6,6,7497.781013072581,1279.0239409366113
7,6,7,6991.654272966737,1507.6149012442154
8,6,8,6452.562378164182,1352.5624735445722
9,6,9,7348.045230481863,1228.5914874774087
10,6,10,6558.590131644948,1465.771856657608
11,6,11,6499.855009421504,1479.3002949572626
12,6,12,6601.222065883655,1498.7580245958864
13,6,13,6061.837907007598,1345.8840273656049
14,6,14,4501.246323501122,1589.4819070293975
15,6,15,5860.154048433768,1239.1238773247326
16,6,16,5379.689790750289,1330.279545521626
17,6,17,4762.084511812663,1411.2319117866002
18,6,18,3573.3775188186896,1571.4113929870018
19,6,19,3785.620216652313,1575.429982427386
20,6,20,2732.4754886155906,1646.4572262289284
